"pincode","city","state_code","cod","prepaid","pickup","zone"
"534324","Gudivada","Andhra Pradesh","Y","Y","Y","Z4"
"534326","Penugonda","Andhra Pradesh","Y","Y","Y","Z4"
"534327","Achanta","Andhra Pradesh","Y","Y","Y","Z4"
"534328","Tanuku","Andhra Pradesh","Y","Y","Y","Z4"
"534329","Tanuku","Andhra Pradesh","Y","Y","Y","Z4"
"534330","Tanuku","Andhra Pradesh","Y","Y","Y","Z4"
"534331","Tanuku","Andhra Pradesh","Y","Y","Y","Z4"
"534338","Kavitam","Andhra Pradesh","Y","Y","Y","Z4"
"534339","Tanuku","Andhra Pradesh","Y","Y","Y","Z4"
"534340","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"534341","Tallapudi","Andhra Pradesh","Y","Y","Y","Z4"
"534342","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"534343","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"534344","DOMMERU","ANDHRA PRADESH","Y","Y","N","Z4"
"534345","Dommeru","Andhra Pradesh","Y","Y","N","Z4"
"534346","NIDADAVOLE","ANDHRA PRADESH","Y","Y","N","Z4"
"534347","NIDADAVOLE","ANDHRA PRADESH","Y","Y","N","Z4"
"534350","RAJAHMUNDRY","ANDHRA PRADESH","Y","Y","Y","Z4"
"534351","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"534352","DOMMERU","ANDHRA PRADESH","Y","Y","N","Z4"
"534353","DOMMERU","ANDHRA PRADESH","Y","Y","N","Z4"
"534354","DOMMERU","ANDHRA PRADESH","Y","Y","N","Z4"
"534355","EAST GODAVARI","ANDHRA PRADESH","N","Y","N","Z4"
"534357","KRISHNA","Andhra Pradesh","N","Y","N","Z4"
"534362","BHIMAVARAM","ANDHRA PRADESH","Y","Y","Y","Z4"
"534372","Achanta","Andhra Pradesh","Y","Y","N","Z4"
"534392","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"534401","Bhimadole","Andhra Pradesh","Y","Y","Y","Z4"
"534402","Bhimavaram","Andhra Pradesh","Y","Y","Y","Z4"
"534406","Tadepalligudem","Andhra Pradesh","Y","Y","Y","Z4"
"534407","Tadepalligudem","Andhra Pradesh","Y","Y","Y","Z4"
"534411","Tadepalligudem","Andhra Pradesh","Y","Y","Y","Z4"
"534416","Tadepalligudem Reach","Andhra Pradesh","Y","Y","Y","Z4"
"534425","Bhimadole","Andhra Pradesh","Y","Y","Y","Z4"
"534426","Dwaraka Tirumala","Andhra Pradesh","Y","Y","Y","Z4"
"534427","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"534428","Bhimadole","Andhra Pradesh","Y","Y","N","Z4"
"534429","Bhimadole","ANDHRA PRADESH","Y","Y","N","Z4"
"534430","Bhimadole","ANDHRA PRADESH","Y","Y","N","Z4"
"534431","Bhimadole","Andhra Pradesh","Y","Y","N","Z4"
"534432","DENDULURU","ANDHRA PRADESH","Y","Y","Y","Z4"
"534435","Dwaraka Tirumala","Andhra Pradesh","Y","Y","Y","Z4"
"534437","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"534442","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"534444","Kukanoor","Andhra Pradesh","Y","Y","Y","Z4"
"534447","Jangareddygudem","Andhra Pradesh","Y","Y","Y","Z4"
"534448","Jangareddygudem","Andhra Pradesh","Y","Y","Y","Z4"
"534449","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"534450","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"534451","Jangareddygudem","Andhra Pradesh","Y","Y","Y","Z4"
"534452","Dwaraka Tirumala","Andhra Pradesh","Y","Y","Y","Z4"
"534455","Jangareddygudem","Andhra Pradesh","Y","Y","Y","Z4"
"534456","Jangareddygudem","Andhra Pradesh","Y","Y","Y","Z4"
"534459","CHINTALAPUDI","ANDHRA PRADESH","Y","Y","N","Z4"
"534460","CHINTALAPUDI","ANDHRA PRADESH","Y","Y","Y","Z4"
"534461","Chintalpudi","Andhra Pradesh","Y","Y","Y","Z4"
"534462","Chintalpudi","Andhra Pradesh","Y","Y","Y","Z4"
"534467","Chintalpudi","Andhra Pradesh","Y","Y","Y","Z4"
"534475","Eluru","Andhra Pradesh","Y","Y","Y","Z4"
"535001","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535002","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535003","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535004","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535005","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535006","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535101","CHEEPURUPALLI","ANDHRA PRADESH","Y","Y","Y","Z4"
"535102","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535117","Pendurthi","Andhra Pradesh","Y","Y","N","Z4"
"535122","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535124","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535125","Garividi","Andhra Pradesh","Y","Y","Y","Z4"
"535126","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535127","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535128","Vijayanagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535136","Rajam","Andhra Pradesh","Y","Y","Y","Z4"
"535145","Vijayanagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535148","S Kota","Andhra Pradesh","Y","Y","Y","Z4"
"535160","S Kota","Andhra Pradesh","Y","Y","Y","Z4"
"535161","Seetharampram","Andhra Pradesh","Y","Y","Y","Z4"
"535183","Kothavalasa","Andhra Pradesh","Y","Y","Y","Z4"
"535202","Kovvur","Andhra Pradesh","Y","Y","Y","Z4"
"535204","Bhogapuram","Andhra Pradesh","Y","Y","Y","Z4"
"535213","Bhogapuram","Andhra Pradesh","Y","Y","Y","Z4"
"535214","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535215","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535216","BOGAPPURAM","ANDHRA PRADESH","Y","Y","Y","Z4"
"535217","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535218","Vizianagaram","ANDHRA PRADESH","Y","Y","Y","Z4"
"535220","Garividi","Andhra Pradesh","Y","Y","Y","Z4"
"535221","S Kota","Andhra Pradesh","Y","Y","Y","Z4"
"535231","PARVATHIPURAM","ANDHRA PRADESH","N","Y","N","Z4"
"535240","Pendurthi","Andhra Pradesh","Y","Y","Y","Z4"
"535250","S Kota","Andhra Pradesh","Y","Y","Y","Z4"
"535260","GAJAPATHINAGARAM","ANDHRA PRADESH","Y","Y","Y","Z4"
"535270","Gajapatinagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535273","Gajapathinagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535280","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535281","S Kota","Andhra Pradesh","Y","Y","Y","Z4"
"535292","ICHAPURAM","ANDHRA PRADESH","Y","Y","N","Z4"
"535350","Rajahmundry","Andhra Pradesh","N","Y","Y","Z4"
"535463","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535501","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535502","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535521","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535522","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535523","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535524","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535525","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535526","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535527","Parvathipuram","Andhra Pradesh","Y","Y","Y","Z4"
"535532","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535534","Kurupam","Andhra Pradesh","Y","Y","Y","Z4"
"535546","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535547","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535557","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535558","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535559","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535568","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535573","Bobbili","Andhra Pradesh","Y","Y","Y","Z4"
"535576","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535578","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535579","Salur","Andhra Pradesh","Y","Y","Y","Z4"
"535580","Gajapatinagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535581","Gajapatinagaram","Andhra Pradesh","Y","Y","Y","Z4"
"535591","Salur","Andhra Pradesh","Y","Y","Y","Z4"
"535592","Salur","Andhra Pradesh","Y","Y","Y","Z4"
"535593","Salur","Andhra Pradesh","Y","Y","Y","Z4"
"535594","Vizianagaram","Andhra Pradesh","Y","Y","Y","Z4"
"536201","Kundapura","Karnataka","Y","Y","N","Z4"
"538101","Bellary","Karnataka","Y","Y","Y","Z4"
"560000","Bangalore","Karnataka","Y","Y","Y","Z4"
"560001","Bangalore","Karnataka","Y","Y","Y","Z4"
"560002","Bangalore","Karnataka","Y","Y","Y","Z4"
"560003","Bangalore","Karnataka","Y","Y","Y","Z4"
"560004","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560005","Bangalore","Karnataka","Y","Y","Y","Z4"
"560006","Bangalore","Karnataka","Y","Y","Y","Z4"
"560007","Bangalore","Karnataka","Y","Y","Y","Z4"
"560008","Bangalore","Karnataka","Y","Y","Y","Z4"
"560009","Bangalore","Karnataka","Y","Y","Y","Z4"
"560010","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560011","Bangalore","Karnataka","Y","Y","Y","Z4"
"560012","Bangalore","Karnataka","Y","Y","Y","Z4"
"560013","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560014","Bangalore","Karnataka","Y","Y","Y","Z4"
"560015","Bangalore","Karnataka","Y","Y","Y","Z4"
"560016","Bangalore","Karnataka","Y","Y","Y","Z4"
"560017","Bangalore","Karnataka","Y","Y","Y","Z4"
"560018","Bangalore","Karnataka","Y","Y","Y","Z4"
"560019","Bangalore","Karnataka","Y","Y","Y","Z4"
"560020","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560021","Bangalore","Karnataka","Y","Y","Y","Z4"
"560022","Bangalore","Karnataka","Y","Y","Y","Z4"
"560023","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560024","Bangalore","Karnataka","Y","Y","Y","Z4"
"560025","Bangalore","Karnataka","Y","Y","Y","Z4"
"560026","Bangalore","Karnataka","Y","Y","Y","Z4"
"560027","Bangalore","Karnataka","Y","Y","Y","Z4"
"560028","Bangalore","Karnataka","Y","Y","Y","Z4"
"560029","Bangalore","Karnataka","Y","Y","Y","Z4"
"560030","Bangalore","Karnataka","Y","Y","Y","Z4"
"560031","Bangalore","Karnataka","Y","Y","Y","Z4"
"560032","BENGALURU","KARNATAKA","Y","Y","Y","Z4"
"560033","Bangalore","Karnataka","Y","Y","Y","Z4"
"560034","Bangalore","Karnataka","Y","Y","Y","Z4"
"560035","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560036","Bangalore","Karnataka","Y","Y","Y","Z4"
"560037","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560038","Bangalore","Karnataka","Y","Y","Y","Z4"
"560039","Bangalore","Karnataka","Y","Y","Y","Z4"
"560040","Bangalore","Karnataka","Y","Y","Y","Z4"
"560041","Bangalore","Karnataka","Y","Y","Y","Z4"
"560042","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560043","Bangalore","Karnataka","Y","Y","Y","Z4"
"560044","Bangalore","Karnataka","Y","Y","Y","Z4"
"560045","Bangalore","Karnataka","Y","Y","Y","Z4"
"560046","Bangalore","Karnataka","Y","Y","Y","Z4"
"560047","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560048","BENGALURU","Karnataka","Y","Y","Y","Z4"
"560049","Bangalore","Karnataka","Y","Y","Y","Z4"
"560050","Bangalore","Karnataka","Y","Y","Y","Z4"
"560051","Bangalore","Karnataka","Y","Y","Y","Z4"
"560052","Bangalore","Karnataka","Y","Y","Y","Z4"
"560053","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560054","Bangalore","Karnataka","Y","Y","Y","Z4"
"560055","Bangalore","Karnataka","Y","Y","Y","Z4"
"560056","Bangalore","Karnataka","Y","Y","Y","Z4"
"560057","Bangalore","Karnataka","Y","Y","Y","Z4"
"560058","Bangalore","Karnataka","Y","Y","Y","Z4"
"560059","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560060","Bangalore","Karnataka","Y","Y","Y","Z4"
"560061","Bangalore","Karnataka","Y","Y","Y","Z4"
"560062","Bangalore","Karnataka","Y","Y","Y","Z4"
"560063","Bangalore","Karnataka","Y","Y","Y","Z4"
"560064","Bangalore","Karnataka","Y","Y","Y","Z4"
"560065","Bangalore","Karnataka","Y","Y","Y","Z4"
"560066","Bangalore","Karnataka","Y","Y","Y","Z4"
"560067","Bangalore","Karnataka","Y","Y","Y","Z4"
"560068","Bangalore","Karnataka","Y","Y","Y","Z4"
"560069","Bangalore","Karnataka","Y","Y","Y","Z4"
"560070","Bangalore","Karnataka","Y","Y","Y","Z4"
"560071","Bangalore","Karnataka","Y","Y","Y","Z4"
"560072","Bangalore","Karnataka","Y","Y","Y","Z4"
"560073","Bangalore","Karnataka","Y","Y","Y","Z4"
"560074","Bangalore","Karnataka","Y","Y","Y","Z4"
"560075","Bangalore","Karnataka","Y","Y","Y","Z4"
"560076","Bangalore","Karnataka","Y","Y","Y","Z4"
"560077","Bangalore","Karnataka","Y","Y","Y","Z4"
"560078","Bangalore","Karnataka","Y","Y","Y","Z4"
"560079","Bangalore","Karnataka","Y","Y","Y","Z4"
"560080","Bangalore","Karnataka","Y","Y","Y","Z4"
"560081","Bangalore","Karnataka","Y","Y","Y","Z4"
"560082","Bangalore","Karnataka","Y","Y","Y","Z4"
"560083","Bangalore","Karnataka","Y","Y","Y","Z4"
"560084","BENGALURU","KARNATAKA","Y","Y","Y","Z4"
"560085","Bangalore","Karnataka","Y","Y","Y","Z4"
"560086","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560087","Bangalore","Karnataka","Y","Y","Y","Z4"
"560088","Bangalore","Karnataka","Y","Y","Y","Z4"
"560089","Bangalore","Karnataka","Y","Y","Y","Z4"
"560090","Bangalore","Karnataka","Y","Y","Y","Z4"
"560091","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560092","Bangalore","Karnataka","Y","Y","Y","Z4"
"560093","Bangalore","Karnataka","Y","Y","Y","Z4"
"560094","Bangalore","Karnataka","Y","Y","Y","Z4"
"560095","BENGALURU","KARNATAKA","Y","Y","Y","Z4"
"560096","Bangalore","Karnataka","Y","Y","Y","Z4"
"560097","Bangalore","Karnataka","Y","Y","Y","Z4"
"560098","Bangalore","Karnataka","Y","Y","Y","Z4"
"560099","Bangalore","Karnataka","Y","Y","Y","Z4"
"560100","Bangalore","Karnataka","Y","Y","Y","Z4"
"560101","Bangalore","Karnataka","Y","Y","Y","Z4"
"560102","Bangalore","Karnataka","Y","Y","Y","Z4"
"560103","Bangalore","Karnataka","Y","Y","Y","Z4"
"560104","Bangalore","Karnataka","Y","Y","Y","Z4"
"560105","Bangalore","Karnataka","Y","Y","Y","Z4"
"560106","Bangalore","Karnataka","Y","Y","Y","Z4"
"560107","Bangalore","Karnataka","Y","Y","Y","Z4"
"560108","Bangalore","Karnataka","Y","Y","Y","Z4"
"560109","Bangalore","Karnataka","Y","Y","Y","Z4"
"560110","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560111","Bangalore","Karnataka","Y","Y","Y","Z4"
"560112","Bangalore","Karnataka","Y","Y","Y","Z4"
"560113","Bangalore","Karnataka","Y","Y","Y","Z4"
"560114","Bangalore","Karnataka","Y","Y","Y","Z4"
"560115","Bangalore","Karnataka","Y","Y","Y","Z4"
"560116","Bangalore","Karnataka","Y","Y","Y","Z4"
"560117","Bengaluru","Karnataka","Y","Y","Y","Z4"
"560119","BANGALORE","KARNATAKA","N","Y","N","Z4"
"560122","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"560123","BANGALORE","Karnataka","N","Y","Y","Z4"
"560125","Bangalore","Karnataka","Y","Y","Y","Z4"
"560135","Bangalore","Karnataka","N","Y","Y","Z4"
"560149","Bangalore","Karnataka","Y","Y","Y","Z4"
"560157","BANGALORE","KARNATAKA","N","Y","Y","Z4"
"560203","BANGALORE","KARNATAKA","N","Y","Y","Z4"
"560204","Bangalore","Karnataka","Y","Y","Y","Z4"
"560231","BANGALORE","Karnataka","N","Y","N","Z4"
"560242","Bangalore","Karnataka","Y","Y","Y","Z4"
"560300","Bangalore","Karnataka","Y","Y","Y","Z4"
"560500","Bengaluru","Karnataka","Y","Y","Y","Z4"
"561000","Bangalore","Karnataka","N","N","Y","Z4"
"561100","Bangalore","Karnataka","Y","Y","N","Z4"
"561101","Dabaspete","Karnataka","Y","Y","Y","Z4"
"561110","BANGALORE","KARNATAKA","Y","Y","N","Z4"
"561111","Bangalore","Karnataka","Y","Y","N","Z4"
"561157","Bangalore","Karnataka","Y","Y","Y","Z4"
"561198","Byadagi","Karnataka","Y","Y","Y","Z4"
"561201","Bangalore","Karnataka","Y","Y","Y","Z4"
"561202","TUMKUR","KARNATAKA","Y","Y","Y","Z4"
"561203","Doddaballapura","Karnataka","Y","Y","Y","Z4"
"561204","Doddaballapura","Karnataka","Y","Y","Y","Z4"
"561205","Doddaballapura","Karnataka","Y","Y","Y","Z4"
"561206","GAURIBIDANUR","KARNATAKA","Y","Y","Y","Z4"
"561207","Bagepalli","Karnataka","Y","Y","Y","Z4"
"561208","Chickballapur","Karnataka","Y","Y","Y","Z4"
"561209","Bagepalli","Karnataka","Y","Y","Y","Z4"
"561210","Gauribidanur","Karnataka","Y","Y","Y","Z4"
"561211","Gauribidanur","Karnataka","Y","Y","Y","Z4"
"561212","Bagepalli","Karnataka","Y","Y","Y","Z4"
"561213","Gauribidanur","Karnataka","Y","Y","Y","Z4"
"561215","GAURIBIDANUR","Karnataka","Y","Y","N","Z4"
"561216","PAVAGADA","Karnataka","N","Y","N","Z4"
"561217","Mulabagilu","Karnataka","N","Y","N","Z4"
"561218","Mulabagilu","Karnataka","N","Y","N","Z4"
"561219","Gauribidanur","Karnataka","Y","Y","Y","Z4"
"561222","Bangalore","Karnataka","Y","Y","N","Z4"
"561223","BAGEPALLI","Karnataka","N","Y","N","Z4"
"561224","GOWRIBIDANUR","Karnataka","N","Y","Y","Z4"
"561225","Bangalore","Karnataka","Y","Y","Y","Z4"
"561226","Bangalore","Karnataka","Y","Y","Y","Z4"
"561227","Bangalore","Karnataka","Y","Y","N","Z4"
"561228","Gauribidanur","Karnataka","Y","Y","Y","Z4"
"561229","BANGALORE","KARNATAKA","N","Y","Y","Z4"
"561230","NELAMANGALA","KARNATAKA","Y","Y","Y","Z4"
"562012","Bangalore","Karnataka","N","Y","Y","Z4"
"562100","BAGALKOT","Karnataka","N","Y","N","Z4"
"562101","CHIKKABALLAPUR","KARNATAKA","Y","Y","Y","Z4"
"562102","Kolar","Karnataka","Y","Y","Y","Z4"
"562103","Chikkaballapura","Karnataka","Y","Y","Y","Z4"
"562104","Chikkaballapura","Karnataka","Y","Y","Y","Z4"
"562105","Chikkaballapura","Karnataka","Y","Y","Y","Z4"
"562106","Bangalore","Karnataka","Y","Y","Y","Z4"
"562107","Bengaluru","Karnataka","Y","Y","Y","Z4"
"562108","Channapatna","Karnataka","Y","Y","Y","Z4"
"562109","Ramanagara","Karnataka","Y","Y","Y","Z4"
"562110","DEVANAHALLI","KARNATAKA","Y","Y","Y","Z4"
"562111","Dabaspete","Karnataka","Y","Y","Y","Z4"
"562112","Harohalli","Karnataka","Y","Y","Y","Z4"
"562114","Sulikunte","Karnataka","Y","Y","Y","Z4"
"562115","Chikballapur","Karnataka","Y","Y","N","Z4"
"562116","Malur","Karnataka","Y","Y","Y","Z4"
"562117","Kanakapura","Karnataka","Y","Y","Y","Z4"
"562119","Kanakapura","Karnataka","Y","Y","Y","Z4"
"562120","Magadi","Karnataka","Y","Y","Y","Z4"
"562121","Harohalli","Karnataka","Y","Y","Y","Z4"
"562122","Hoskote","Karnataka","Y","Y","Y","Z4"
"562123","Nelamangala","Karnataka","Y","Y","Y","Z4"
"562124","BANGALORE","KARNATAKA","N","Y","N","Z4"
"562125","Bangalore","Karnataka","Y","Y","Y","Z4"
"562126","Kanakapura","Karnataka","Y","Y","Y","Z4"
"562127","Magadi","Karnataka","Y","Y","Y","Z4"
"562128","Ramanagara","Karnataka","Y","Y","Y","Z4"
"562129","Devanahalli","Karnataka","Y","Y","Y","Z4"
"562130","Solur","Karnataka","Y","Y","Y","Z4"
"562131","Bangalore","Karnataka","Y","Y","Y","Z4"
"562132","Dabaspete","Karnataka","Y","Y","Y","Z4"
"562134","BANGALORE","KARNATAKA","N","Y","N","Z4"
"562135","Devanahalli","Karnataka","Y","Y","Y","Z4"
"562136","Bangalore","Karnataka","N","Y","N","Z4"
"562137","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"562138","Channapatna","Karnataka","Y","Y","Y","Z4"
"562140","Ramnagara","Karnataka","Y","Y","N","Z4"
"562141","BIDAR","KARNATAKA","N","Y","N","Z4"
"562144","BENGALURU","Karnataka","N","Y","N","Z4"
"562145","Bangalore","Karnataka","Y","Y","Y","Z4"
"562148","Bangalore","Karnataka","N","Y","N","Z4"
"562149","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"562151","BANGALORE","KARNATAKA","Y","Y","N","Z4"
"562152","Devanhalli","Karnataka","Y","Y","Y","Z4"
"562153","BANGALORE","KARNATAKA","N","Y","N","Z4"
"562154","BANGALORE","Karnataka","N","Y","N","Z4"
"562156","BANGALORE","KARNATAKA","N","Y","N","Z4"
"562157","Bangalore","Karnataka","Y","Y","Y","Z4"
"562158","Bangalore","Karnataka","Y","Y","Y","Z4"
"562159","Ramnagar","Karnataka","Y","Y","Y","Z4"
"562160","Channapatna","Karnataka","Y","Y","Y","Z4"
"562161","Ramnagar","Karnataka","Y","Y","Y","Z4"
"562162","Bengaluru","Karnataka","Y","Y","Y","Z4"
"562163","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"562164","Chikkaballapura","Karnataka","Y","Y","Y","Z4"
"562165","#N/A","#N/A","Y","Y","N","Z4"
"562166","#N/A","#N/A","Y","Y","N","Z4"
"562201","Magadi","Karnataka","Y","Y","Y","Z4"
"562203","Doddaballapur","Karnataka","N","Y","Y","Z4"
"562300","Bangalore","Karnataka","Y","Y","Y","Z4"
"563101","Kolar","Karnataka","Y","Y","Y","Z4"
"563102","Kolar","Karnataka","Y","Y","Y","Z4"
"563103","Kolar","Karnataka","Y","Y","Y","Z4"
"563109","Kolar","Karnataka","Y","Y","N","Z4"
"563113","Kolar Gold Fields","Karnataka","Y","Y","Y","Z4"
"563114","Bangarpet","Karnataka","Y","Y","Y","Z4"
"563115","Bangarapet","Karnataka","Y","Y","Y","Z4"
"563116","Kolar","Karnataka","Y","Y","Y","Z4"
"563117","Bethamangala","Karnataka","Y","Y","Y","Z4"
"563118","Bangarapet","Karnataka","Y","Y","Y","Z4"
"563119","Kolar Gold Fields","Karnataka","Y","Y","Y","Z4"
"563120","Bethamangala","Karnataka","Y","Y","Y","Z4"
"563121","Bethamangala","Karnataka","Y","Y","Y","Z4"
"563122","Bethamangala","Karnataka","Y","Y","Y","Z4"
"563123","Chintamani","Karnataka","Y","Y","Y","Z4"
"563124","Bagepalli","Karnataka","Y","Y","Y","Z4"
"563125","Chintamani","Karnataka","Y","Y","Y","Z4"
"563126","Kolar","Karnataka","Y","Y","Y","Z4"
"563127","Mulbagal","Karnataka","Y","Y","Y","Z4"
"563128","Chintamani","Karnataka","Y","Y","Y","Z4"
"563129","Bangarapet","Karnataka","N","Y","N","Z4"
"563130","Kolar","Karnataka","Y","Y","Y","Z4"
"563131","MULBAGAL","KARNATAKA","Y","Y","Y","Z4"
"563132","Mulbagal","Karnataka","Y","Y","Y","Z4"
"563133","Kolar","Karnataka","Y","Y","Y","Z4"
"563134","Mulbagal","Karnataka","Y","Y","Y","Z4"
"563135","Srinivaspur","Karnataka","Y","Y","Y","Z4"
"563136","Mulbagal","Karnataka","Y","Y","Y","Z4"
"563137","Malur","Karnataka","Y","Y","Y","Z4"
"563138","Srinivaspur","Karnataka","Y","Y","Y","Z4"
"563139","Malur","Karnataka","Y","Y","Y","Z4"
"563146","Chintamani","Karnataka","Y","Y","Y","Z4"
"563147","Bangarapet","Karnataka","Y","Y","Y","Z4"
"563151","Kolar","Karnataka","N","Y","N","Z4"
"563152","Bangarapet","Karnataka","Y","Y","Y","Z4"
"563155","Kolar Gold Fields","Karnataka","N","Y","Y","Z4"
"563156","Chintamani","Karnataka","Y","Y","Y","Z4"
"563157","Kolar","Karnataka","Y","Y","Y","Z4"
"563158","Chintamani","Karnataka","N","Y","N","Z4"
"563159","Chintamani","Karnataka","Y","Y","Y","Z4"
"563160","Malur","Karnataka","Y","Y","Y","Z4"
"563161","Srinivaspur","Karnataka","Y","Y","Y","Z4"
"563162","Bangarapet","Karnataka","Y","Y","Y","Z4"
"563163","#N/A","#N/A","Y","Y","N","Z4"
"563230","MAGADI","Karnataka","N","Y","N","Z4"
"563333","Bengaluru","Karnataka","Y","Y","Y","Z4"
"565656","BANGALORE","KARNATAKA","Y","Y","Y","Z4"
"566666","Bangalore","Karnataka","Y","Y","Y","Z4"
"567233","Kundapura","Karnataka","Y","Y","N","Z4"
"569999","Banglore","Karnataka","Y","Y","Y","Z4"
"570000","Mysore","Karnataka","Y","Y","Y","Z4"
"570001","Mysore","KARNATAKA","Y","Y","Y","Z4"
"570002","Mysore","Karnataka","Y","Y","Y","Z4"
"570003","Mysore","Karnataka","Y","Y","Y","Z4"
"570004","Mysuru","Karnataka","Y","Y","Y","Z4"
"570005","Mysore","Karnataka","Y","Y","Y","Z4"
"570006","Mysuru","Karnataka","Y","Y","Y","Z4"
"570007","Mysore","Karnataka","Y","Y","Y","Z4"
"570008","Mysore","KARNATAKA","Y","Y","Y","Z4"
"570009","Mysore","Karnataka","Y","Y","Y","Z4"
"570010","Mysore","Karnataka","Y","Y","Y","Z4"
"570011","Mysore","Karnataka","Y","Y","Y","Z4"
"570012","Mysore","Karnataka","Y","Y","Y","Z4"
"570013","Mysuru","Karnataka","Y","Y","Y","Z4"
"570014","Mysore","Karnataka","Y","Y","Y","Z4"
"570015","Mysore","Karnataka","Y","Y","Y","Z4"
"570016","Mysore","Karnataka","Y","Y","Y","Z4"
"570017","Mysore","KARNATAKA","Y","Y","Y","Z4"
"570018","Mysore","Karnataka","Y","Y","Y","Z4"
"570019","Mysore","Karnataka","Y","Y","Y","Z4"
"570020","MYSORE","KARNATAKA","Y","Y","Y","Z4"
"570021","Mysore","Karnataka","Y","Y","Y","Z4"
"570022","Mysore","Karnataka","Y","Y","Y","Z4"
"570023","Mysuru","Karnataka","Y","Y","Y","Z4"
"570024","Mysore","Karnataka","Y","Y","Y","Z4"
"570025","Mysore","Karnataka","Y","Y","Y","Z4"
"570026","Mysore","Karnataka","Y","Y","Y","Z4"
"570027","Mysore","Karnataka","Y","Y","Y","Z4"
"570028","Mysore","Karnataka","Y","Y","Y","Z4"
"570029","Mysore","KARNATAKA","Y","Y","Y","Z4"
"570030","Mysore","Karnataka","Y","Y","Y","Z4"
"570031","Mysore","Karnataka","Y","Y","Y","Z4"
